Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1998","619","657","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een onderwijsgebouw geen vrijstelling van artikel 7.7.23, betrekking hebbend op de energieprestatie."
"1998","619","658","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een sportgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 8, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 8."
"1998","619","659","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een sportgebouw vrijstelling verlenen van artikel 7.8.8, betrekking hebbend op de geluidwering tussen en in gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","660","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 8, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een sportgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 8, tot het rechtens verkregen niveau."
"1998","619","661","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een sportgebouw geen vrijstelling van artikel 7.8.7, betrekking hebbend op brandslanghaspels."
"1998","619","662","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een sportgebouw geen vrijstelling van artikel 7.8.20, betrekking hebbend op de energieprestatie."
"1998","619","663","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een winkelgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 9, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 9."
"1998","619","664","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 9, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een winkelgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 9, tot het rechtens verkregen niveau."
"1998","619","665","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders verlenen bij het geheel vernieuwen van een winkelgebouw geen vrijstelling van artikel 7.9.10, betrekking hebbend op de energieprestatie."
"1998","619","666","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bouwwerk, geen gebouw zijnde, vrijstelling verlenen van een voorschrift van hoofdstuk X tot het niveau van het desbetreffende voorschrift van hoofdstuk XI."
"1998","619","667","720","HOOFDSTUK XIV komt te luiden:","2.","Indien in hoofdstuk XI geen voorschrift is gegeven, kunnen burgemeester en wethouders bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bouwwerk, geen gebouw zijnde, vrijstelling verlenen van een voorschrift van hoofdstuk X tot het rechtens verkregen niveau."
"1998","619","668","720","HOOFDSTUK XIV komt te luiden:","3.","Het eerste en het tweede lid zijn niet van toepassing op de artikelen: a. 10.7, betrekking hebbend op verlichting; b. 10.9, tweede en derde lid, betrekking hebbend op beweegbare constructie-onderdelen; c. 10.12, betrekking hebbend op de beperking van het ontstaan van een brandgevaarlijke situatie; d. 10.13, derde lid, betrekking hebbend op de beperking van de ontwikkeling van brand, en e. 10.21, betrekking hebbend op het beperken van de toepassing van schadelijke materialen."
"1998","619","669","720","HOOFDSTUK XIV komt te luiden:","1.","Indien ingevolge dit besluit voor een gebouw of een gedeelte van dat gebouw een eis is gesteld en het gebouw of het gedeelte van dat gebouw deel uitmaakt van een ander gebouw waarvoor tegelijkertijd ingevolge dit besluit een andere eis is gesteld, geldt de zwaarste van de ingevolge dit besluit gestelde eisen."
"1998","619","670","720","HOOFDSTUK XIV komt te luiden:","2.","In afwijking van het eerste lid en in afwijking in zoverre van de artikelen 2.65, 228a, 7.1.20, 7.2.23, 7.3.21, 7.5.18, 7.6.28, 7.7.23, 7.8.20 en 7.9.10 is, indien ingevolge dit besluit voor een gebouw een energieprestatiecofficiënt geldt en dat gebouw deel uitmaakt van een gebouw, waarin een ander gebouw is gelegen waarvoor een afzonderlijke energieprestatiecofficiënt geldt, het quotint van het in NEN 2916 bedoelde karakteristieke energiegebruik en de in die norm bedoelde toelaatbare karakteristieke energieprestatie niet groter dan 1."
"1998","619","671","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een woonkeet zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk III; b. de artikelen: 1°. 2.10, tweede en derde lid, betrekking hebbend op beweegbare constructie-onderdelen; 2°. 2.11, tweede, derde en vijfde lid, betrekking hebbend op de beperking van het ontstaan van een brandgevaarlijke situatie; 3°. 2.12, vierde lid, betrekking hebbend op de beperking van de ontwikkeling van brand; 4°. 2.13, eerste tot en met derde en vijfde tot en met zevende lid, betrekking hebbend op de beperking van de uitbreiding van brand, zij het dat voor de weerstand tegen branddoorslag en brandoverslag telkens 30 minuten is aangehouden; 5°. 2.14, betrekking hebbend op de beperking van het ontstaan van rook;  6°. 2.15, betrekking hebbend op de beperking van verspreiding van rook; 7°. 2.16, zesde en achtste lid, betrekking hebbend op het veilig kunnen vluchten binnen een woning; 8°. 2.19, betrekking hebbend op de voorkoming en beperking van ongevallen bij brand; 9°. 2.20, betrekking hebbend op de bestrijding van brand; 10°. 2.34, vierde tot en met achtste lid, betrekking hebbend op de inrichting van de voorziening voor de toevoer van verbrandingslucht en van de voorziening voor de afvoer van rook; 11°. 2.35, betrekking hebbend op de beperking van de toepassing van schadelijke materialen, en 12°. 2.36, betrekking hebbend op de beperking van het kunnen binnendringen van uit de grond afkomstige schadelijke stoffen of straling, en c. de waarden, gegeven in artikel 13.1, tweede lid, onderdelen a tot en met d."
"1998","619","672","720","HOOFDSTUK XIV komt te luiden:","2.","Op de staat van een bestaande woonkeet zijn de voorschriften van hoofdstuk III van overeenkomstige toepassing."
"1998","619","673","720","HOOFDSTUK XIV komt te luiden:","3.","In afwijking van het eerste lid, kunnen burgemeester en wethouders bij het gedeeltelijk vernieuwen, veranderen of het vergroten van een woonkeet vrijstelling verlenen van de voorschriften van dat lid tot het niveau van de voorschriften van hoofdstuk III."
"1998","619","674","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het verplaatsen van een woonkeet zijn de voorschriften van hoofdstuk III ten minste in acht genomen."
"1998","619","675","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een niet-permanent niet tot bewoning bestemd gebouw zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk VIII; b. de artikelen: 1°. 180, betrekking hebbend op verlichting; 2°. 183, tweede en derde lid, betrekking hebbend op beweegbare constructie-onderdelen; 3°. 184, tweede, derde en vijfde lid, betrekking hebbend op de beperking van het ontstaan van brand; 4°. 185, derde lid, betrekking hebbend op de beperking van de ontwikkeling van brand; 5°. 186, betrekking hebbend op de beperking van de uitbreiding van brand, zij het dat telkens voor de weerstand tegen branddoorslag en brandoverslag 30 minuten is aangehouden; 6°. 187, betrekking hebbend op de beperking van het ontstaan van rook; 7°. 188, betrekking hebbend op de beperking van de verspreiding van rook; 8°. 188a, betrekking hebbend op het vluchten uit een rookcompartiment; 9°. 189 en 190, betrekking hebbend op vluchtmogelijkheden; 10°. 191, betrekking hebbend op de voorkoming en beperking van ongevallen bij brand; 11°. 192, betrekking hebbend op de bestrijding van brand; 12°. 203, vierde tot en met zesde lid, betrekking hebbend op de inrichting van de voorziening voor de toevoer van verbrandingslucht en van de voorziening voor de afvoer van rook; 13°. 204, betrekking hebbend op de beperking van de toepassing van schadelijke materialen, en  14°. 205, betrekking hebbend op de beperking van het kunnen binnendringen van uit de grond afkomstige schadelijke stoffen of straling, en c. de waarden, gegeven in artikel 13.3, tweede lid, onderdelen a tot en met d."
"1998","619","676","720","HOOFDSTUK XIV komt te luiden:","2.","De staat van een bestaand niet-permanent niet tot bewoning bestemd gebouw voldoet ten minste aan de voorschriften van hoofdstuk VIII."
"1998","619","677","720","HOOFDSTUK XIV komt te luiden:","3.","In afwijking van het eerste lid, kunnen burgemeester en wethouders bij het gedeeltelijk vernieuwen, veranderen of het vergroten van een niet-permanent niet tot bewoning bestemd gebouw vrijstelling verlenen van de voorschriften van dat lid tot het niveau van de voorschriften van hoofdstuk VIII."
"1998","619","678","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het verplaatsen van een niet-permanent niet tot bewoning bestemd gebouw zijn de voorschriften van hoofdstuk VIII ten minste in acht genomen."
"1998","619","679","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een niet-permanent bijeenkomstgebouw zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk IX, titel 1; b. de artikelen: 1°. 7.1.2, betrekking hebbend op verlichting; 2°. 7.1.3, betrekking hebbend op de beperking van de verspreiding van rook; 3°. 7.1.4, betrekking hebbend op vluchten uit een rookcompartiment; 4°. 7.1.5 en 7.1.6 betrekking hebbend op vluchtmogelijkheden, en 5°. 7.1.7, betrekking hebbend op de bestrijding van brand, en c. de waarden, gegeven in artikel 13.4, tweede lid."
"1998","619","680","720","HOOFDSTUK XIV komt te luiden:","2.","De staat van een bestaand niet-permanent bijeenkomstgebouw voldoet ten minste aan de voorschriften van hoofdstuk IX, titel 1."
"1998","619","681","720","HOOFDSTUK XIV komt te luiden:","3.","In afwijking van het eerste lid, kunnen burgemeester en wethouders bij het gedeeltelijk vernieuwen, veranderen of het vergroten van een niet-permanent bijeenkomstgebouw vrijstelling verlenen van de voorschriften van dat lid tot het niveau van de voorschriften van hoofdstuk IX, titel 1."
"1998","619","682","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het verplaatsen van een niet-permanent bijeenkomstgebouw zijn de voorschriften van hoofdstuk IX, titel 1, ten minste in acht genomen."
"1998","619","683","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een niet-permanente cel of een niet-permanent cellengebouw zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk IX, titel 2; b. de artikelen: 1°. 7.2.3, betrekking hebbend op verlichting; 2°. 7.2.5, betrekking hebbend op de beperking van de uitbreiding van brand, zij het dat telkens voor de weerstand tegen branddoorslag en brandoverslag 30 minuten is aangehouden; 3°. 7.2.6, betrekking hebbend op de beperking van het ontstaan van rook; 4°. 7.2.7, betrekking hebbend op de beperking van de verspreiding van rook; 5°. 7.2.8, betrekking hebbend op vluchten uit een rookcompartiment; 6°. 7.2.9 en 7.2.10, betrekking hebbend op vluchtmogelijkheden, en  7°. 7.2.11, betrekking hebbend op de bestrijding van brand, en c. de waarden, gegeven in artikel 13.5, tweede lid."
"1998","619","684","720","HOOFDSTUK XIV komt te luiden:","2.","De staat van een bestaand niet-permanente cel of een niet-permanent cellengebouw voldoet ten minste aan de voorschriften van hoofdstuk IX, titel 2."
"1998","619","685","720","HOOFDSTUK XIV komt te luiden:","3.","In afwijking van het eerste lid, kunnen burgemeester en wethouders bij het gedeeltelijk vernieuwen, veranderen of het vergroten van een niet-permanente cel of een niet-permanent cellengebouw vrijstelling verlenen van de voorschriften van dat lid tot het niveau van de voorschriften van hoofdstuk IX, titel 2."
"1998","619","686","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het verplaatsen van een niet-permanente cel of een niet-permanent cellengebouw zijn de voorschriften van hoofdstuk IX, titel 2, ten minste in acht genomen."
"1998","619","687","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een niet-permanent gezondheidszorggebouw zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk IX, titel 3; b. de artikelen: 1°. 7.3.2, betrekking hebbend op verlichting; 2°. 7.3.4, betrekking hebbend op de beperking van de uitbreiding van brand, zij het dat telkens voor de weerstand tegen branddoorslag en brandoverslag 30 minuten is aangehouden; 3°. 7.3.5, betrekking hebbend op de beperking van het ontstaan van rook; 4°. 7.3.6, betrekking hebbend op de beperking van de verspreiding van rook; 5°. 7.3.7, betrekking hebbend op vluchten uit een rookcompartiment; 6°. 7.3.8 en 7.3.9, betrekking hebbend op vluchtmogelijkheden, en 7°. 7.3.10, betrekking hebbend op de bestrijding van brand, en c. de waarden, gegeven in artikel 13.6, tweede lid."
"1998","619","688","720","HOOFDSTUK XIV komt te luiden:","2.","De staat van een bestaand niet-permanent gezondheidszorggebouw voldoet ten minste aan de voorschriften van hoofdstuk IX, titel 3."
"1998","619","689","720","HOOFDSTUK XIV komt te luiden:","3.","In afwijking van het eerste lid, kunnen burgemeester en wethouders bij het gedeeltelijk vernieuwen, veranderen of het vergroten van een niet-permanent gezondheidszorggebouw vrijstelling verlenen van de voorschriften van dat lid tot het niveau van de voorschriften van hoofdstuk IX, titel 3."
"1998","619","690","720","HOOFDSTUK XIV komt te luiden:","4.","Bij het verplaatsen van een niet-permanent gezondheidszorggebouw zijn de voorschriften van hoofdstuk IX, titel 3, ten minste in acht genomen."
"1998","619","691","720","HOOFDSTUK XIV komt te luiden:","1.","Bij het bouwen van een niet-permanent industriegebouw zijn ten minste in acht genomen: a. de voorschriften van hoofdstuk IX, titel 4; b. de artikelen: 1°. 7.4.3, betrekking hebbend op de beperking van de uitbreiding van brand, zij het dat telkens voor de weerstand tegen branddoorslag en brandoverslag 30 minuten is aangehouden, en 2°. 7.4.4, betrekking hebbend op de beperking van de verspreiding van rook, en c. de waarden, gegeven in artikel 13.7, tweede lid."
"1998","619","692","720","HOOFDSTUK XIV komt te luiden:","2.","De staat van een bestaand niet-permanent industriegebouw voldoet ten minste aan de voorschriften van hoofdstuk IX, titel 4."
